Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
39.02741,-121.614982,24,94.6,2283.15,0,3667,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
40.587919,-122.464732,69,20.2,1376.5,0,5463,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
40.527834,-122.318749,37,20.3,755.4,0,4186,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
40.677649,-122.29467,20,39.4,825.4,0,3899,1,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
41.171578,-120.913161,7,69.15,488.65,0,4320,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41.083464,-121.107929,41,51.35,2075.1,0,5622,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
40.775272,-123.287414,54,100.05,5299.65,0,4478,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
40.946785,-121.719489,69,20.3,1356.3,0,4042,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
41.388397,-122.794636,53,94.45,5042.75,0,5452,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,0
41.486953,-120.913975,18,46.4,812.4,0,4003,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
40.936285,-121.572692,64,104.05,6605.55,0,4337,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
40.692523,-122.369876,20,24.9,505.95,0,5942,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40.243494,-121.154733,57,59.6,3509.4,0,4778,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
39.913777,-122.289984,63,108.5,6991.9,0,6453,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
40.336392,-122.448533,13,40.55,590.35,0,2898,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
41.949216,-122.050062,48,58.95,2789.7,0,4815,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
41.212695,-122.392067,57,20.75,1123.15,0,4937,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
41.405193,-123.008567,71,113.15,7953.25,0,4068,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
41.017282,-121.468945,7,48.8,349.8,0,4785,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.84784,-122.544556,16,63.05,1067.05,0,3214,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
41.232128,-123.194748,34,100.85,3527.3,0,5891,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0
40.740138,-122.587476,16,80.55,1248.9,0,5183,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
41.411315,-122.697236,48,64.4,3035.35,0,2545,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0
40.03194,-122.176023,58,75.2,4300.8,0,4559,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0
41.528541,-122.955018,72,84.9,6065.3,0,4447,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
41.599978,-122.539381,7,19.3,144.95,0,4764,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
41.962127,-122.527696,30,74.65,2308.6,0,5616,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0
40.648024,-123.465088,31,59.05,1882.8,0,5841,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
40.524535,-122.647172,46,69.1,3255.35,0,3856,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0
40.913192,-123.06597,50,20.55,1067.65,0,4745,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
41.816595,-122.948287,28,76.55,2065.4,0,2085,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.883853,-122.418258,66,62.5,4136.4,0,4165,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
41.280478,-121.160249,41,94.9,3848.0,0,3539,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
40.059385,-122.091481,72,111.65,8022.85,0,4406,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
41.10831,-121.360362,7,19.9,173.15,0,2750,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
41.251322,-122.105209,38,20.45,781.25,0,5587,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
41.769709,-121.92063,44,106.05,4510.8,0,4588,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
40.426679,-121.850421,47,113.45,5317.8,0,3729,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
40.331975,-121.460674,53,92.55,4779.45,0,4700,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
40.531257,-122.148139,4,65.6,250.1,0,4552,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
40.408796,-121.579609,20,84.35,1745.2,0,4915,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
40.877552,-121.885884,57,71.1,4140.1,0,5462,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0
41.33832,-122.290756,44,85.15,3670.5,0,2672,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0
41.082472,-121.195215,24,49.7,1167.8,0,5832,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
40.689243,-122.037023,15,30.2,469.65,0,5825,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40.367964,-122.937379,24,56.35,1381.2,0,5128,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
40.923558,-122.059933,33,107.55,3645.5,0,4800,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
41.737962,-123.07557,58,19.85,1158.85,0,6440,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
41.924174,-123.260788,72,95.9,6954.15,0,4213,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0
40.617614,-122.512861,71,23.85,1672.1,0,6166,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
40.021787,-122.127576,51,83.85,4307.1,0,5703,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
39.955164,-122.018567,72,84.8,6141.65,0,4240,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0
41.465121,-122.380947,14,76.1,1054.8,0,2045,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0
40.637105,-121.906949,72,74.55,5430.65,0,4703,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
41.764869,-122.671316,22,39.2,849.9,0,3288,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41.468877,-120.54229,2,79.55,151.75,0,5965,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
39.783747,-120.661032,15,19.6,299.4,0,3195,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
41.505916,-120.152505,51,19.55,1086.75,0,5974,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
39.872961,-120.198876,70,39.15,2692.75,0,5840,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
39.745805,-120.580882,71,20.1,1389.6,0,5043,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
38.42528,-119.475741,39,99.95,3767.4,0,4447,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
41.750354,-120.403885,61,59.8,3641.5,0,5381,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40.012675,-120.101857,52,49.75,2535.55,0,6334,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.932207,-120.135941,64,108.5,6880.85,0,4576,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,1
40.198234,-120.18089,62,60.15,3753.2,0,4404,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0
40.294034,-120.512622,30,19.05,637.55,0,2347,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
41.266008,-120.490731,63,84.0,5329.55,0,5688,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
40.507272,-120.338228,1,44.55,44.55,0,5825,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
39.637471,-120.226338,15,103.45,1539.8,0,5640,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
41.042003,-120.506086,27,80.65,2209.75,0,5856,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0
38.735789,-119.85798,4,57.2,223.75,0,2421,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1
40.181279,-120.392967,72,110.75,7751.7,0,4848,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
39.786755,-120.445626,45,24.7,1174.35,0,5644,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
40.845738,-120.322219,45,97.05,4385.05,0,4735,0,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
39.672813,-120.456699,36,76.35,2606.35,0,4771,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1
39.559709,-120.345639,1,18.9,18.9,0,4480,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
40.346634,-120.386422,16,74.45,1261.35,0,5111,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.636052,-119.489162,71,84.4,5969.3,0,5619,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
41.813521,-121.492666,10,24.4,253.9,0,4458,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
40.345949,-120.081187,20,20.05,400.0,0,4328,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
39.117018,-120.212535,4,55.5,227.35,0,2328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
39.178337,-120.162806,29,84.3,2357.75,0,2217,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
39.191797,-120.212401,2,100.2,198.5,0,4855,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
39.24124,-120.054765,29,19.4,554.25,0,2265,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.949255,-118.246978,13,20.4,251.65,0,2486,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
33.964131,-118.272783,59,94.75,5597.65,0,5238,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34.048013,-118.293953,18,44.35,768.05,0,2935,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.027337,-118.28515,17,74.55,1215.8,0,4451,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
34.008293,-118.346766,47,73.6,3522.65,0,4795,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0
34.065875,-118.238728,19,50.1,910.45,0,5749,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34.043144,-118.251977,68,53.0,3656.25,0,5583,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0
34.039224,-118.266293,2,19.85,52.0,0,4107,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
34.028331,-118.354338,7,24.35,150.85,0,4665,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
34.052842,-118.264495,18,19.55,389.25,0,2386,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
34.028735,-118.317236,71,25.05,1873.7,0,6334,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
34.049841,-118.33846,13,93.8,1261.0,0,5870,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
34.029043,-118.239504,72,103.75,7346.2,0,4655,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
34.02381,-118.156582,66,56.75,3708.4,0,5748,1,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
34.017697,-118.200577,24,20.8,469.65,0,4654,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
34.046174,-118.446333,56,24.45,1385.85,0,5577,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
34.078991,-118.263804,22,25.6,548.8,0,2628,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
34.085807,-118.206617,42,59.65,2536.55,0,3048,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.078821,-118.177576,72,83.3,6042.7,0,4505,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
34.050198,-118.210946,12,79.55,958.25,0,3445,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34.030578,-118.399613,71,24.45,1730.65,0,4766,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
34.051809,-118.383843,26,19.2,459.6,0,3656,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
34.070291,-118.349191,7,29.8,201.95,0,4236,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.002642,-118.287596,6,45.5,285.2,0,5450,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
34.110845,-118.259595,51,30.05,1529.45,0,5045,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33.994524,-118.149953,72,65.65,4664.5,0,4934,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.988543,-118.334081,47,74.05,3496.3,0,2831,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
33.954017,-118.402447,62,110.75,7053.35,0,5166,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
34.108455,-118.362081,16,19.7,301.55,0,5293,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.958149,-118.308441,6,49.5,312.7,0,5552,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
34.091829,-118.491244,69,43.95,2960.1,0,4479,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0
34.061918,-118.277939,64,111.15,6953.4,0,5455,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
33.92128,-118.274186,25,20.6,541.5,0,2305,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.003553,-118.308933,6,19.65,116.85,0,3945,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
34.044271,-118.185237,66,115.8,7942.15,0,5845,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
34.037251,-118.423573,61,88.65,5321.25,0,4730,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
34.108833,-118.229715,43,94.5,4156.8,0,4745,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
34.002028,-118.430656,12,20.1,223.6,0,5179,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.057496,-118.413959,23,34.65,768.45,0,2307,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
34.137411,-118.328915,71,52.3,3765.05,0,5491,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
34.093781,-118.381061,34,65.0,2157.5,0,5567,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
34.102084,-118.451629,41,35.45,1391.65,0,2954,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33.970343,-118.171368,72,19.7,1379.8,0,5451,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
34.099891,-118.414338,14,95.6,1273.3,0,3502,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.063947,-118.383001,41,19.85,810.45,0,3523,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
34.062095,-118.401508,23,81.85,1810.85,0,5939,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
33.88151,-118.234451,71,109.3,7782.85,0,5737,1,0,1,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
33.912246,-118.236773,72,25.4,1797.1,0,6011,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.993991,-118.39704,6,69.8,377.85,0,2651,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.019323,-118.391902,23,20.0,445.3,0,2170,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
33.940884,-118.128628,72,109.9,7624.2,0,5234,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
33.921793,-118.140588,7,50.3,355.1,0,2547,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.890853,-118.297967,9,101.5,906.85,0,2757,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
33.876482,-118.284077,12,89.15,1057.55,0,4041,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33.90139,-118.315697,1,19.4,19.4,0,2742,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
33.914775,-118.348083,48,29.9,1388.75,0,2617,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33.86532,-118.396336,20,78.8,1641.3,0,2317,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
33.923573,-118.200669,10,19.3,185.2,0,4190,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
34.074572,-118.831181,20,96.8,1826.7,0,3222,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
33.889632,-118.39737,20,20.65,417.5,0,4147,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
33.988572,-118.186565,19,19.8,344.5,0,4464,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
33.788208,-118.404955,22,104.6,2180.55,0,2429,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
33.753146,-118.367459,35,80.05,2835.9,0,3999,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
33.830453,-118.384565,1,45.15,45.15,0,4131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33.873395,-118.37019,39,73.15,2730.85,0,3271,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33.944624,-118.192615,54,99.1,5437.1,0,4118,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
33.977468,-118.445475,56,105.35,5794.45,0,5680,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1
33.947305,-118.439841,18,45.65,747.2,0,4403,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33.956445,-118.358634,16,79.95,1267.95,0,3855,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
33.975332,-118.355252,68,54.45,3674.95,0,6309,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
33.936291,-118.332639,53,25.1,1275.6,0,5295,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.936827,-118.359824,72,84.7,5893.9,0,6375,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
33.958134,-118.330905,9,75.85,724.65,0,5212,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.015481,-118.493231,30,48.8,1536.75,0,4864,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34.031529,-118.491156,18,35.2,607.3,0,5381,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
34.026334,-118.474222,55,76.25,4154.55,0,4319,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
33.840399,-118.353714,33,24.9,847.8,0,5756,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
33.867257,-118.330794,44,54.3,2390.45,0,3222,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
33.807882,-118.347957,30,66.3,1923.5,0,4631,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34.007353,-118.033683,71,20.9,1493.2,0,4030,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
33.929704,-118.01208,1,75.35,75.35,0,3514,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
33.960891,-118.032222,23,104.45,2184.85,0,5883,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
33.976678,-118.065875,22,49.45,1031.4,0,5941,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,0
33.845706,-118.012204,49,19.45,921.3,0,4170,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
33.874224,-117.993368,42,92.15,3875.4,0,5697,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
