Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,avg_ticket,Total Charges Log,avg_ticket_log,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
37.750778,-121.13238,13,73.75,956.65,0,2070,68.33214285714286,6.86448236674867,4.238908620556126,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
37.713152,-121.08739,44,88.15,3973.2,0,4112,88.29333333333332,8.287578748971717,4.49192683037374,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
37.521708,-120.426843,9,49.2,447.9,0,2145,44.79,6.106800145787886,3.824065726669004,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
37.982716,-120.343732,67,19.65,1335.2,0,4994,19.63529411764706,7.197585043491377,3.0270029164418117,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
37.680968,-121.446049,71,105.15,7555.0,0,5707,104.93055555555556,8.9300972286214,4.662783743148183,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
37.939768,-120.188002,1,49.0,49.0,0,5289,24.5,3.912023005428146,3.2386784521643803,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38.107441,-120.230625,17,49.8,836.35,0,5575,46.46388888888889,6.7302421431804875,3.8599691879981175,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
37.546007,-121.28257,1,20.95,20.95,0,2285,10.475,3.08876713952118,2.440170755946609,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
37.704267,-119.607001,32,79.3,2570.0,0,5242,77.87878787878788,7.852050207265889,4.367912343528085,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
38.460517,-122.790335,41,19.5,798.2,0,2446,19.004761904761907,6.683611227334344,2.9959703404519136,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
38.526941,-122.709096,1,44.15,44.15,0,3103,22.075,3.8099902798629945,3.138749780388916,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.394091,-122.739814,62,105.5,6487.2,0,4271,102.97142857142858,8.7777404214607,4.644116136122746,1,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
39.225694,-123.717354,17,92.7,1556.85,0,2347,86.49166666666666,7.351061944517177,4.471543550732895,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
38.731055,-123.316553,72,26.25,1988.05,0,5098,27.233561643835614,7.595412416798443,3.340511399515725,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
39.025867,-123.381544,56,96.95,5432.2,0,6484,95.30175438596491,8.600283557948336,4.567486536560928,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
39.710591,-123.682799,9,20.45,147.55,0,2392,14.755,5.000921601908617,2.757157775209238,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
39.361283,-123.784599,72,115.8,8424.9,0,6479,115.40958904109588,9.039065574441002,4.757114911982429,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
38.578807,-123.19338,20,108.2,2203.7,0,2102,104.93809523809523,7.698346724202935,4.6628549163256645,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
38.965804,-122.631779,19,20.2,387.4,0,4821,19.369999999999997,5.96203573641717,3.0140632302387145,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
38.801936,-122.938935,53,54.9,3045.75,0,5677,56.40277777777778,8.021830727703612,4.050092695495677,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0
39.239818,-123.565432,6,20.15,130.5,0,5761,18.642857142857142,4.879006851617819,2.977713768051313,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
39.83307,-123.178765,9,90.35,767.9,0,2993,76.78999999999999,6.644960922038135,4.354012888218683,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
39.756049,-123.358701,8,55.75,446.8,0,5681,49.644444444444446,6.104346704164654,3.9248295394753647,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38.445603,-123.063756,71,114.6,8100.25,0,4071,112.50347222222223,8.999773649741925,4.731833428719798,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
38.499302,-122.92444,71,66.8,4689.15,0,4698,65.12708333333333,8.453219843871313,4.191578395668298,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0
39.455555,-123.683979,68,100.3,6754.35,0,5757,97.88913043478261,8.818090062523531,4.593999327985908,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
38.493888,-122.777141,34,105.35,3540.65,0,5503,101.16142857142857,8.172347999231082,4.62655419529359,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
38.731771,-123.064272,26,85.2,2184.6,0,5156,80.91111111111111,7.689645669376471,4.405634648459449,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0
39.045246,-122.743181,7,18.95,130.55,0,4097,16.31875,4.879387007486302,2.8517897296291514,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
38.434362,-122.86891,20,69.8,1540.35,0,5456,73.35,7.340413934774431,4.308783672906164,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.848082,-123.50608,60,106.15,6411.25,0,4115,105.10245901639344,8.765965502364262,4.6644052217547,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
38.52576,-123.013347,72,20.55,1432.55,0,5809,19.623972602739727,7.267909164380298,3.026454117779528,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0
38.618347,-122.908422,72,105.75,7629.85,0,5832,104.51849315068493,8.93995452043283,4.658886228082351,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
38.93706,-123.118111,4,25.25,101.9,0,3962,20.380000000000003,4.633757642840004,3.062455905596899,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.505995,-123.187019,16,19.75,313.4,0,3677,18.435294117647057,5.7506660605550515,2.967090697590607,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.93496,-122.792243,62,104.85,6312.9,0,5061,100.2047619047619,8.750508831171802,4.617145810141222,0,1,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0
38.419525,-122.521585,10,60.95,629.55,0,4323,57.23181818181818,6.446592454401883,4.064431909504072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
39.080469,-122.955176,31,81.15,2640.55,0,3031,82.5171875,7.879121145064257,4.425052448998362,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.806141,-123.531098,71,19.1,1372.45,0,4241,19.061805555555555,7.225081101523602,2.998817786237849,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
39.245911,-123.77214,58,20.8,1212.25,0,4758,20.546610169491526,7.1010579882853255,3.0702185034570504,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
38.925545,-122.549083,70,90.15,6237.05,0,5824,87.84577464788732,8.738422912525174,4.486901997452812,1,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
39.141934,-122.770679,71,90.1,6310.9,0,5054,87.65138888888889,8.750192019561174,4.484711699502835,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
38.966713,-123.586412,69,74.1,5031.0,0,4204,71.87142857142857,8.523572798380277,4.288696635873568,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
38.787446,-122.58675,72,118.75,8672.45,0,5475,118.80068493150686,9.068021914499312,4.785829402956382,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
38.471049,-123.015549,26,85.9,2196.45,0,4038,81.35,7.69505287617192,4.410978456623649,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
39.182916,-123.552571,33,95.0,3008.15,0,4639,88.47500000000001,8.009412925836207,4.493959256652089,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
39.12334,-122.838198,10,20.15,220.8,0,2836,20.072727272727274,5.401776074916267,3.047979658107281,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
38.415003,-122.998726,57,101.3,5779.6,0,4421,99.64827586206897,8.662262762507304,4.611632021904991,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0
39.094102,-123.500853,10,21.2,222.65,0,2066,20.240909090909092,5.410082329878857,3.0559289963480647,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
38.911299,-123.609588,39,24.2,914.6,0,3109,22.865000000000002,6.819579588078412,3.17241295045786,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
39.408634,-123.045516,11,20.3,246.3,0,4188,20.525000000000002,5.510602174527371,3.0692150503137947,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
38.522328,-122.97932,68,85.3,5560.0,0,4732,80.57971014492753,8.623533227187563,4.401580580866767,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
38.398815,-122.861923,18,89.6,1633.0,0,2269,85.94736842105263,7.3987862754199485,4.465302974914483,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0
39.134075,-123.23422,18,56.25,969.85,0,2277,51.044736842105266,6.878171976440463,3.9521036726015937,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.220368,-122.907693,52,50.95,2610.65,0,4298,49.257547169811325,7.867737484480717,3.917160728095487,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
39.724433,-123.767578,56,115.85,6567.9,0,4937,115.22631578947367,8.7901016697594,4.75553928856633,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
39.492046,-123.375818,45,103.65,4747.85,0,2183,103.21413043478262,8.465657762453318,4.646447728904331,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0
38.527297,-122.810044,67,26.1,1759.55,0,6466,25.875735294117646,7.473381539214243,3.2912238458546765,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
39.222323,-122.985488,3,35.1,101.1,0,3610,25.275,4.625952725170619,3.2686179167630147,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
38.888351,-123.239647,65,99.1,6496.15,0,4574,98.42651515151515,8.7791188981929,4.599418830117847,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0
38.696659,-123.436861,63,67.25,4234.15,0,6438,66.15859375,8.351174025585241,4.207056893187262,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
40.796621,-124.15428,11,25.0,300.7,0,5409,25.058333333333334,5.709433146165015,3.2603376146757954,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
40.737431,-124.108897,1,59.55,59.55,0,5824,29.775,4.1034694699991014,3.426702672070517,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
40.166028,-123.584144,55,77.8,4323.35,0,6483,77.20267857142858,8.372017119054112,4.359303899796218,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
40.309088,-123.668201,25,55.1,1466.1,0,2499,56.388461538461534,7.291042942145598,4.049843264624894,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
40.839958,-124.003757,72,24.15,1776.45,0,5613,24.334931506849315,7.482935031886539,3.2321841354250798,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
40.825486,-124.049485,65,45.25,2933.95,0,5712,44.45378787878788,7.984445696341958,3.816696158818264,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
40.372532,-123.525626,7,20.25,144.35,0,4954,18.04375,4.979144627004885,2.946738963751882,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
40.854512,-123.450097,72,64.75,4804.75,0,4675,65.81849315068493,8.47756839663297,4.201979885801617,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
40.497283,-123.93037,21,54.6,1125.2,0,5763,51.14545454545455,7.026604412820518,3.95403701648704,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41.701223,-124.003393,2,20.7,39.85,0,2107,13.283333333333333,3.709906821306012,2.659093356375679,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
40.4785,-124.301372,4,94.75,422.4,0,2757,84.47999999999999,6.048317358700765,4.448282430450947,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
40.584991,-124.121504,72,115.8,8332.15,0,5130,114.1390410958904,9.027996814940224,4.746140451055006,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
40.057784,-123.679461,6,49.45,314.6,0,3672,44.94285714285714,5.75447558897172,3.827398388249498,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
41.867908,-123.794144,52,83.8,4331.4,0,6339,81.72452830188679,8.373876939961582,4.415516151789446,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
40.342928,-124.063329,69,95.35,6382.0,0,6132,91.17142857142858,8.761393485256058,4.523650197195741,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40.557314,-124.081662,8,74.05,600.15,0,4899,66.68333333333334,6.398844487420918,4.214839965464197,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
41.572813,-124.035011,63,89.6,5538.8,0,4438,86.54375,8.619713678006637,4.47213866840522,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
40.664483,-123.865325,60,116.6,7049.5,0,5680,115.56557377049181,8.860853815277284,4.75845397963944,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,0
40.7666,-123.80458,12,54.2,690.5,0,4474,53.11538461538461,6.538863151104813,3.991118519092907,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
40.665952,-124.240051,13,19.3,279.3,0,5917,19.95,5.635860458170742,3.0421386463681466,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
40.390301,-123.412327,22,65.05,1427.55,0,4709,62.06739130434782,7.264415222808369,4.144203857910315,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
41.336354,-124.044354,72,24.05,1709.15,0,4755,23.413013698630138,7.444336364947839,3.195116338424015,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
41.269521,-123.546958,2,18.75,53.15,0,5355,17.716666666666665,3.9917579734469997,2.9294143925163425,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
40.274302,-124.210902,40,20.15,777.35,0,3556,18.959756097560977,6.657176294481858,2.993718051247585,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
40.184094,-123.745487,44,20.0,860.85,0,3743,19.13,6.7590812416004,3.0022112396517002,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
40.142256,-123.852927,71,71.0,5012.1,0,5247,69.61250000000001,8.519809765199392,4.25720718265138,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
40.89866,-123.539754,26,93.6,2404.1,0,4030,89.04074074074073,7.785346761717015,4.500262242801012,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
40.440636,-124.098739,1,24.4,24.4,0,5092,12.2,3.2347491740244907,2.580216829592325,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41.444606,-123.471895,3,65.25,209.9,0,2562,52.475,5.351384087484729,3.9792142549684693,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
40.363446,-123.835041,13,50.55,610.75,0,5530,43.625,6.4163237023227815,3.798294240099803,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
40.310119,-123.909449,1,70.7,70.7,0,4056,35.35,4.272490747605575,3.5931942039795284,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
40.949012,-123.655847,4,45.25,155.35,0,2776,31.07,5.05209708390385,3.4679210137050633,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
39.873371,-123.741474,2,70.3,144.0,0,2980,48.0,4.976733742420574,3.8918202981106265,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
39.955587,-123.681175,72,108.95,7875.0,0,5758,107.87671232876713,8.971575439759016,4.690216162523316,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0
40.053159,-123.995867,37,26.45,911.6,0,5359,23.989473684210527,6.816297668493302,3.2184546835690724,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
38.431407,-120.8421,23,19.65,478.1,0,5916,19.920833333333334,6.171909343889077,3.040745472692714,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0
38.912881,-121.082766,42,19.05,761.85,0,5091,17.717441860465115,6.6370614195592115,2.929455808958676,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
38.592745,-121.540036,32,74.75,2282.95,0,2830,69.18030303030302,7.733661679117716,4.251067688046901,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1
38.809804,-122.241383,22,75.8,1615.1,0,4479,70.22173913043478,7.387771118354598,4.265798096681436,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.681651,-122.130569,42,25.1,1097.15,0,4959,25.51511627906977,7.0013822247607616,3.2777149959865968,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.626128,-121.328011,8,44.45,369.3,0,4909,41.03333333333333,5.914313487919567,3.738462954302764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.69508,-121.271616,65,104.3,6725.3,0,4997,101.89848484848486,8.813780494338536,4.633742918227077,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
38.880622,-120.973865,70,89.0,6293.2,0,5650,88.63661971830986,8.74738385341438,4.495763938698164,0,0,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
38.311609,-121.554034,22,20.15,432.5,0,2722,18.804347826086957,6.071891796220597,2.985901500770863,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
38.683605,-120.811852,67,36.15,2434.45,0,6314,35.80073529411764,7.7978868233704945,3.6055178257936857,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38.392821,-121.799917,25,19.2,532.1,0,2159,20.465384615384615,6.278709023828715,3.0664416197729056,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
38.69549,-121.307864,20,19.25,375.25,0,4137,17.86904761904762,5.930253816063085,2.9375228874680674,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
38.63153,-120.842609,2,61.2,125.95,0,5056,41.983333333333334,4.843793308150688,3.760812443659244,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
38.434138,-121.30587,51,20.45,1042.65,0,6097,20.05096153846154,6.950479463191916,3.046946237871918,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
38.349195,-121.902943,46,35.05,1620.25,0,4829,34.473404255319146,7.390952735630654,3.568783239802357,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.834469,-122.127193,13,44.0,659.35,0,5611,47.096428571428575,6.492769997489813,3.873207924280792,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38.513484,-120.704613,26,50.35,1285.8,0,3386,47.62222222222222,7.159913795364871,3.884080673771552,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
39.031876,-120.811141,19,20.0,377.55,0,5188,18.8775,5.936348164549315,2.9895884387935014,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
38.9386,-120.785514,72,86.4,6058.95,0,6114,82.99931506849315,8.709456828204239,4.43080864486356,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0
38.921333,-120.897718,18,58.4,964.9,0,2812,50.78421052631579,6.8730603091852505,3.9470852867052795,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
38.313447,-121.123886,24,94.1,2322.85,0,3192,92.914,7.750980571998911,4.542379469882378,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
38.33788,-120.954202,46,108.9,4854.3,0,5119,103.28297872340426,8.487826170783425,4.6471081533236624,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
38.154823,-121.601358,72,107.4,7748.75,0,5294,106.1472602739726,8.955415863762575,4.674204152521041,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
38.875508,-121.765866,70,90.85,6470.1,0,5129,91.1281690140845,8.775101388499907,4.523180748985269,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
38.631489,-120.015167,2,19.9,57.4,0,2822,19.133333333333333,4.067315889834181,3.0023768162726596,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
38.922812,-121.312005,31,66.4,2019.8,0,3282,63.11875,7.611248751596227,4.160736832853886,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
38.815515,-120.916997,16,100.7,1522.7,0,3337,89.57058823529412,7.328896866475309,4.506129527179657,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
38.674276,-121.961866,52,25.6,1334.5,0,5662,25.17924528301887,7.197061032550016,3.2649669320684676,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
38.549822,-121.266725,13,19.85,252.0,0,2928,18.0,5.53338948872752,2.9444389791664403,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
38.883224,-121.15918,35,20.75,700.45,0,4261,19.456944444444446,6.553149621164781,3.018322406479442,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
38.788898,-121.608624,59,95.8,5655.45,0,5470,94.2575,8.64055176593914,4.556583751064447,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
38.671295,-121.388251,72,94.65,6747.35,0,5943,92.42945205479452,8.817053309540718,4.537206628020402,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
38.689174,-121.218435,49,106.65,5174.35,0,5948,103.48700000000001,8.551662248696813,4.64906266175243,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
38.859093,-121.182872,2,45.85,105.6,0,2245,35.199999999999996,4.669083511731744,3.589059118831725,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
38.803731,-121.043799,21,104.35,2271.85,0,4934,103.26590909090909,7.72878982959402,4.6469444542245,1,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
