Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,total_services,fiber_price_impact,avg_ticket,is_new_customer,target
37.669516,-120.626964,42,4.036891987474015,7.79265853761466,5831,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0,57.660714285714285,0,0
33.762351,-117.488725,8,3.084200921541599,5.091600652919361,4249,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,20.20625,0,0
40.077028,-121.494168,28,4.019082077721554,7.325478284485803,3185,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,2,0.0,54.19642857142857,0,0
37.746699,-122.442833,71,4.401829261970061,8.649834187755614,5447,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,5,0.0,80.39718309859154,0,0
32.811001,-115.152865,69,4.609660091260944,8.854893245389706,4020,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,3,99.45,101.55942028985508,0,1
37.941456,-122.320968,68,4.751000634199631,8.968377085169347,5671,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,6,114.7,115.43897058823529,0,0
33.829583,-116.474131,64,4.667205576907544,8.82405269577028,4512,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,4,105.4,106.16796875,0,0
37.04584,-118.397236,3,4.331391018705302,5.31762967758041,3545,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,75.05,67.63333333333334,1,0
34.936,-120.594655,66,3.919991175077323,8.0872868141283,5232,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,False,1,0.0,49.27045454545454,0,0
34.273872,-114.192901,28,2.9575110607337933,6.283574302886914,5327,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,0,0.0,19.09642857142857,0,0
37.441931,-121.878502,67,4.718945200246936,8.898645622392184,6103,True,False,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,6,111.05,109.26940298507463,0,0
37.007882,-122.065975,46,3.0252910757955354,6.747821241065812,5092,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.0,18.504347826086956,0,0
33.867257,-118.330794,55,4.582413198865475,8.564057693163521,5154,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,3,96.75,95.25272727272727,0,1
33.752524,-118.210737,22,4.258445572902527,7.307470555109695,4838,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,69.7,67.74545454545455,0,0
37.435664,-121.049056,18,4.487512142519859,7.314219887423385,5192,True,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,3,87.9,83.36111111111111,0,0
37.897753,-122.279391,46,3.7232808808312687,7.519529701076345,2519,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,3,0.0,40.05869565217392,0,0
34.903052,-118.411251,10,4.371344786327021,6.641377973024185,3403,False,False,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,1,78.15,76.515,0,0
38.471049,-123.015549,72,4.609162207257629,8.893806047617373,6022,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,3,99.4,101.19027777777778,0,0
41.769709,-121.92063,16,4.030694535145645,6.775765554519185,3771,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0,54.709375,0,0
33.744119,-118.31448,3,4.356708826689592,5.47541697936084,3128,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,77.0,79.25,1,1
35.996008,-120.85305,21,3.2976870052924907,6.339918289387638,4302,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,0.0,26.94047619047619,0,0
39.396585,-121.38029,5,4.378896741664954,6.057603349612027,2610,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,78.75,85.27000000000001,1,0
34.167926,-118.267539,1,3.432372999130605,3.432372999130605,4534,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0,29.95,1,1
38.788898,-121.608624,1,3.8372994592322094,3.8372994592322094,2168,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,45.4,1,1
36.125529,-120.864443,36,4.457250055911469,8.049985649472504,3041,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,1,85.25,87.02083333333333,0,1
40.936285,-121.572692,64,4.654436427291009,8.795816860129575,4337,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,True,False,False,5,104.05,103.21171875,0,0
33.994676,-117.372498,30,4.328757705794541,7.688340828690917,5610,True,True,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,3,0.0,72.725,0,0
37.527497,-122.230941,72,3.022860940942244,7.28923502433979,4424,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,20.325694444444444,0,0
34.286131,-118.435969,46,3.0492730404820207,6.84359002150635,3392,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.0,20.366304347826087,0,0
39.58458,-121.093256,45,4.566429357671661,8.363295812838842,3363,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,True,False,False,3,95.2,95.24000000000001,0,0
33.763678,-116.429928,2,3.075005454448499,3.681351187693145,3845,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.35,1,1
39.872961,-120.198876,34,4.02535169073515,7.542292993434819,4027,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,2,0.0,55.44558823529412,0,0
40.408796,-121.579609,54,4.677955855713739,8.659439002954457,4893,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,4,106.55,106.72777777777777,0,1
34.108833,-118.229715,21,3.0421386463681466,6.0340449946431,3632,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,19.82857142857143,0,0
36.751489,-119.68072,65,4.34575157880917,8.5032058226803,6177,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,4,0.0,75.83923076923077,0,0
38.434362,-122.86891,20,4.259859000699674,7.340413934774431,5456,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,69.8,77.0175,0,0
33.477923,-117.705314,1,4.388257184424518,4.388257184424518,4490,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,79.5,79.5,1,1
33.897122,-118.164432,42,4.254193263163997,8.02594141060735,4701,True,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,3,0.0,72.81666666666668,0,0
37.684694,-122.40712,1,3.0155349008501706,3.0155349008501706,4152,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.4,1,1
34.150354,-118.518292,20,4.5803650670691205,7.551002930254652,4382,False,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,4,96.55,95.08250000000001,0,0
33.4725,-117.584273,11,4.26549281841793,6.634699058725676,2535,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,70.2,69.09545454545454,0,0
34.631362,-120.238218,61,3.269568939183719,7.349809435320918,4501,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,25.49016393442623,0,0
37.766556,-121.976784,64,3.258096538021482,7.3688442908382985,5538,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,24.7625,0,0
37.538309,-122.305109,25,4.493120682179469,7.69263807638357,4849,False,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,3,88.4,87.646,0,0
35.097323,-118.171288,44,3.9347624923976356,7.668607835896095,5790,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,48.61590909090909,0,0
40.448632,-122.306657,5,4.261975403606051,5.802571444930988,2969,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,69.95,66.03,1,1
33.914775,-118.348083,48,3.4307561839036995,7.236879153833579,2617,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.0,28.932291666666668,0,0
36.64152,-121.622188,6,4.3294166844015844,6.154433375386121,4160,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,74.9,78.3,0,1
34.223768,-118.445461,4,3.9328055446106744,5.194899407349548,3394,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.0,44.8375,1,1
36.413433,-118.854708,72,3.0421386463681466,7.188299437027451,5092,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,18.372916666666665,0,0
32.730264,-116.950963,54,4.504244267398131,8.49095188021101,5871,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2,89.4,90.17592592592592,0,0
33.174725,-116.743329,66,4.226103551734458,8.413974824163768,4172,False,False,True,True,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,3,0.0,68.31287878787879,0,0
33.143826,-115.497485,3,3.929862923556477,4.875960390769654,5585,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.0,43.36666666666667,1,1
37.791222,-122.402241,19,4.194943760778217,7.117083841262619,2051,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,True,False,False,False,3,0.0,64.83421052631579,0,0
37.311088,-121.961786,61,4.406719247264253,8.512612717042128,4151,True,False,True,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,4,0.0,81.57622950819672,0,0
38.93706,-123.118111,54,4.508659285607248,8.448485993406447,4980,True,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,3,89.8,86.42592592592592,0,0
33.345825,-115.596574,1,3.9308447596687337,3.9308447596687337,5230,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0,49.95,1,0
37.963995,-122.288296,19,4.392595586023115,7.294886680401797,3715,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,79.85,77.46052631578948,0,1
39.493991,-122.286363,24,3.0325462466767075,6.18239477605754,3455,True,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,20.131249999999998,0,0
39.141934,-122.770679,33,4.666735541646246,8.150770896022625,4738,False,True,False,True,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False,4,105.35,105.00151515151515,0,0
33.778436,-118.118648,31,4.440884991680235,7.8917607325243315,4283,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,2,83.85,86.26290322580645,0,0
39.597975,-122.032248,59,3.8133070324889884,7.8889906994966745,5905,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,0.0,45.19915254237288,0,0
35.245035,-118.905553,20,4.5217885770490405,7.528600547786677,3748,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,2,91.0,92.975,0,0
37.666587,-120.411517,60,4.605170185988092,8.702659797354265,4763,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,3,99.0,100.29833333333333,0,0
34.087558,-117.464096,18,4.401216329067023,7.249676926271517,5334,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,1,80.55,78.14722222222223,0,0
37.28682,-121.723877,19,4.120661870539474,7.169196040228691,2463,False,False,False,True,True,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,3,0.0,68.30526315789473,0,0
41.10831,-121.360362,24,3.0301337002713233,6.117105517060953,4642,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,18.85625,0,0
35.116307,-118.817644,9,3.056356895370426,5.155312672131032,4272,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,19.15,0,0
32.825086,-117.199424,33,3.228826155721369,6.732806476517595,5531,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,0,0.0,25.40909090909091,0,0
36.315979,-119.710852,2,3.0155349008501706,4.127940511650616,5816,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,30.525,1,0
34.015217,-118.109962,67,4.544889255103161,8.759229151982272,4001,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,False,3,93.15,95.04776119402985,0,0
40.012675,-120.101857,52,3.926911617921897,7.838560169014315,6334,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.0,48.760576923076925,0,0
39.913777,-122.289984,5,3.027715319407042,4.5331369830882595,2878,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.0,18.41,1,0
33.940884,-118.128628,1,3.0155349008501706,3.0155349008501706,3160,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.0,19.4,1,0
35.603913,-117.67828,67,3.0349529867072724,7.179536601902241,4260,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.0,19.571641791044776,0,0
36.739385,-119.753649,63,4.6141299273595635,8.722254235179681,4776,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,3,99.9,97.41269841269842,0,1
36.460611,-121.852507,2,3.9308447596687337,4.683056724645162,5251,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0,53.55,1,0
33.507255,-117.029473,25,4.500365071621965,7.686368893721923,2673,True,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,2,89.05,87.098,0,1
40.170357,-123.417298,19,3.0421386463681466,5.925591802957274,2831,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.0,19.657894736842106,0,0
34.00709,-118.258681,62,4.04567939024082,8.15735611033029,4529,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2,0.0,56.25725806451613,0,0
34.057496,-118.413959,23,3.573749146860305,6.645675973909861,2307,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,1,0.0,33.410869565217396,0,0
37.161544,-121.649371,70,4.188896879163323,8.417207096540311,5669,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,4,0.0,64.61785714285715,0,0
37.956963,-120.863055,29,4.55597994179732,7.866568957936183,4561,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,3,94.2,89.91724137931034,0,0
33.03679,-115.60503,32,4.380775852772229,7.803414640247219,5949,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,78.9,76.4984375,0,1
33.930931,-117.361788,31,4.193435464866331,7.598549693958486,4403,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,3,0.0,64.33225806451613,0,1
38.788898,-121.608624,59,4.572646994282532,8.64055176593914,5470,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,3,95.8,95.85508474576271,0,0
39.455555,-123.683979,32,4.18737942818929,7.606859680016209,4895,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,2,0.0,62.8421875,0,0
38.107441,-120.230625,17,3.927896354584436,6.7302421431804875,5575,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,3,0.0,49.19705882352941,0,0
40.243494,-121.154733,26,3.086486636822455,6.252481750850273,5895,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.934615384615384,0,0
32.64164,-116.985026,12,4.559649670686282,7.068640374499775,5674,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,2,94.55,97.79583333333333,0,0
38.375325,-121.507935,61,4.599655005299981,8.723589283651368,4000,True,False,True,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,4,98.45,100.74098360655738,0,0
37.776718,-122.495781,71,3.0252910757955354,7.256650035601907,4890,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,19.950704225352112,0,0
39.710591,-123.682799,9,3.065724645374026,5.000921601908617,2392,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,0,0.0,16.394444444444446,0,0
34.159007,-118.087353,24,4.656338472562491,7.79766096691158,2104,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,4,104.25,101.41250000000001,0,1
32.716007,-117.117462,7,4.501474949649326,6.354978551269467,2415,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,89.15,82.05,0,0
38.823278,-121.281856,41,4.719837260966218,8.41364214878533,5038,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,6,111.15,109.93048780487804,0,0
34.205504,-118.993111,20,4.513054897080286,7.48299129067699,2058,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,2,90.2,88.8275,0,1
38.567594,-121.437507,33,4.524502282920636,7.994649174696049,3296,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,2,91.25,89.81969696969698,0,0
37.704384,-122.126703,56,4.416428061391214,8.419679585851359,4399,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,5,0.0,80.97232142857142,0,0
34.432843,-118.730106,1,4.324132656254979,4.324132656254979,5554,True,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,74.5,74.5,1,1
34.136367,-117.460803,4,4.344454561766125,5.768008446955473,3685,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,76.05,79.725,1,1
33.990646,-117.663025,54,4.719391330078114,8.702152931808193,5527,False,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,5,111.1,111.38611111111112,0,1
33.760458,-118.129725,8,4.242045918369452,6.337445008381255,3123,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,3,0.0,70.54375,0,0
39.424957,-122.039307,58,3.828641396489095,7.8974265756562785,5006,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,False,2,0.0,46.36810344827586,0,0
41.232128,-123.194748,34,4.623501142672815,8.168571447525101,5891,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,3,100.85,103.74411764705883,0,0
38.883224,-121.15918,2,3.4468078929142076,4.3776420363560575,4002,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.0,39.325,1,1
39.435756,-121.552071,25,4.5736795188967205,7.803741257515928,2241,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,95.9,97.95,0,1
36.878364,-121.629781,68,4.5103099049641315,8.695389584744293,5672,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,2,89.95,87.85735294117647,0,0
37.680968,-121.446049,71,4.664853188149265,8.9300972286214,5707,False,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,False,4,105.15,106.40845070422536,0,0
34.044271,-118.185237,1,4.097672352314776,4.097672352314776,5020,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,2,0.0,59.2,1,1
37.419725,-122.062947,13,4.5966338549658055,7.115785192486299,5525,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,3,98.15,94.63461538461539,0,1
34.167236,-116.281511,5,4.448516375942715,6.119747817398232,5141,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,2,84.5,90.75,1,1
40.497283,-123.93037,22,3.084200921541599,6.112907543595853,3171,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,0,0.0,20.48409090909091,0,0
37.717196,-122.159338,10,3.299533727885655,5.422965671113147,3179,False,False,True,True,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,22.555,0,0
36.590415,-118.073839,55,4.31748811353631,8.307311314085213,4958,True,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,74.0,73.68,0,0
33.945318,-117.992066,27,3.070375816549757,6.370414549560391,2269,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.0,21.6037037037037,0,0
35.511833,-120.918713,10,2.9882040071331994,5.101085197018328,5949,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,16.32,0,0
38.574856,-121.46504,23,3.084200921541599,6.163104255555076,4263,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.0,20.604347826086954,0,0
34.007353,-118.033683,70,4.443827035579329,8.696292896950245,5568,True,False,True,True,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,5,0.0,85.42428571428572,0,0
33.634626,-117.874882,5,3.8501476017100584,5.405825574263321,4846,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,44.339999999999996,1,1
33.902045,-118.008961,24,3.022860940942244,6.155282632337377,2511,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,0,0.0,19.591666666666665,0,0
34.1678,-116.86433,8,3.054001181677967,4.95547488291898,5066,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,0.0,17.61875,0,0
36.822715,-119.761826,19,4.497584975308154,7.422582884127426,4600,True,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,False,False,3,88.8,88.01842105263158,0,0
35.186644,-120.728305,43,4.620551288026394,8.367532416861831,4499,True,True,True,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,False,4,100.55,100.09302325581395,0,0
38.121601,-120.133915,67,4.628886712605407,8.830842673315583,5269,True,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,True,False,False,3,101.4,102.10522388059702,0,0
33.796568,-116.924723,4,4.030694535145645,5.4785534168509695,3684,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,1,0.0,59.625,1,0
40.726949,-124.217378,59,4.7427558489406545,8.789088810936143,6251,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,6,113.75,111.20762711864407,0,0
35.842889,-121.004862,72,3.2733640101522705,7.445359143780733,5512,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,23.762500000000003,0,0
39.031876,-120.811141,19,3.044522437723423,5.936348164549315,5188,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,0,0.0,19.871052631578948,0,0
38.348884,-122.51699,1,4.310799125385514,4.310799125385514,4378,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,1,73.5,73.5,1,1
38.99003,-121.114408,30,3.955082494888593,7.354042381610556,4568,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,3,0.0,52.05,0,1
33.890046,-117.455583,2,4.32280727501391,4.944495491591711,4263,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,74.4,69.7,1,1
